ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,5,0
5,9,0
6,11,0
7,12,0
8,12,0
9,12,0
10,12,0
11,13,0
12,13,0
13,14,0
14,15,0
15,16,0
16,17,0
17,18,0
18,19,0
19,25,0
20,25,0
21,25,0
22,26,0
23,30,0
24,35,0
25,35,0
26,39,0
27,40,0
28,40,0
29,40,0
30,44,0
31,44,0
32,48,0
33,52,0
34,53,0
35,57,0
36,61,0
37,62,0
38,66,0
39,67,0
40,68,0
41,68,0
42,68,0
43,69,0
44,70,0
45,70,0
46,70,0
47,74,0
48,74,1
49,74,1
50,75,1
51,76,1
52,76,1
53,82,1
54,83,1
55,83,1
56,87,1
57,88,1
58,89,1
59,89,1
60,95,1
61,95,1
62,96,1
63,102,1
64,103,1
65,109,1
66,110,1
67,111,1
68,112,1
69,112,1
70,112,1
71,113,1
72,113,1
73,114,1
74,115,1
75,121,1
76,121,1
77,122,1
78,123,1
79,124,1
80,125,1
81,131,1
82,133,1
83,134,1
84,135,1
85,144,1
86,148,1
87,148,1
88,149,1
89,150,1
90,151,1
91,151,1
92,151,1
93,153,1
94,154,1
95,154,1
96,160,1
97,160,1
98,164,1
99,165,1
100,166,1
101,170,1
102,170,1
103,171,1
104,172,1
105,173,1
106,173,1
107,174,1
108,175,1
109,176,1
110,178,1
111,179,1
112,183,1
