ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,8,0
4,12,0
5,12,0
6,16,0
7,16,0
8,16,0
9,17,0
10,19,0
11,21,0
12,21,0
13,25,0
14,26,0
15,26,0
16,26,1
17,28,1
18,28,1
19,28,1
20,32,1
21,32,1
22,37,1
23,37,1
24,41,1
25,41,1
26,42,1
27,43,1
28,43,2
29,43,2
30,47,2
31,47,2
32,47,2
33,48,2
34,49,2
35,49,2
36,50,2
37,51,2
38,53,2
39,54,2
40,55,2
41,56,2
42,56,2
43,56,2
44,57,2
45,59,2
46,60,2
47,60,2
48,61,2
49,63,2
50,69,2
51,70,2
52,76,2
53,77,2
54,77,2
55,77,2
56,79,2
57,80,2
58,85,2
59,85,2
60,85,2
61,85,2
62,86,2
63,86,3
64,87,3
65,88,3
66,88,3
67,94,3
68,95,3
69,96,3
70,97,3
71,99,3
72,103,3
73,103,4
74,104,4
75,105,4
76,105,4
77,106,4
78,106,4
79,110,4
80,111,4
81,112,4
82,112,4
83,113,4
84,113,4
85,113,4
86,113,4
87,114,4
88,116,4
89,117,4
90,118,4
91,119,4
92,123,4
93,127,4
94,127,4
95,130,4
96,130,5
97,130,5
98,130,6
99,134,6
100,135,6
101,139,6
102,141,6
103,142,6
104,143,6
105,149,6
106,153,6
107,153,6
108,154,6
109,155,6
110,156,6
111,160,6
112,160,6
113,166,6
114,167,6
115,173,6
116,178,6
