ballCount,runs,wickets
0,0,0
1,4,0
2,4,0
3,4,0
4,4,1
5,5,1
6,9,1
7,10,1
8,10,1
9,10,1
10,11,1
11,11,1
12,15,1
13,15,1
14,21,1
15,21,1
16,21,1
17,21,1
18,21,1
19,23,1
20,27,1
21,27,1
22,31,1
23,31,1
24,31,1
25,32,1
26,32,1
27,33,1
28,33,1
29,33,1
30,34,1
31,38,1
32,38,1
33,38,1
34,38,1
35,38,1
36,38,1
37,39,1
38,40,1
39,40,1
40,40,2
41,41,2
42,41,2
43,42,2
44,42,3
45,42,3
46,42,3
47,42,3
48,43,3
49,47,3
50,47,3
51,49,3
52,50,3
53,52,3
54,53,3
55,54,3
56,55,3
57,56,3
58,57,3
59,57,3
60,58,3
61,59,3
62,60,3
63,64,3
64,66,3
65,67,3
66,68,3
67,69,3
68,70,3
69,71,3
70,77,3
71,81,3
72,85,3
73,86,3
74,86,3
75,87,3
76,91,3
77,92,3
78,92,4
79,96,4
80,97,4
81,97,5
82,101,5
83,101,5
84,101,5
85,102,5
86,102,5
87,102,6
88,102,6
89,102,6
90,103,6
91,105,6
92,106,6
93,110,6
94,111,6
95,112,6
96,113,6
97,117,6
98,121,6
99,121,6
100,121,6
101,121,6
102,122,6
103,123,6
104,125,6
105,125,7
106,126,7
107,128,7
108,130,7
109,130,7
110,130,7
111,134,7
112,138,7
113,138,7
114,138,7
115,138,7
116,138,8
117,140,8
118,141,8
119,143,8
120,144,9
