ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,1,0
4,1,0
5,1,0
6,2,0
7,6,0
8,6,0
9,6,0
10,8,0
11,12,0
12,23,0
13,27,0
14,28,0
15,28,0
16,34,0
17,34,0
18,34,0
19,38,0
20,38,0
21,38,0
22,40,0
23,41,0
24,42,0
25,43,0
26,43,0
27,44,0
28,44,0
29,45,0
30,45,0
31,46,0
32,52,0
33,52,1
34,56,1
35,56,1
36,56,1
37,57,1
38,58,1
39,59,1
40,59,1
41,63,1
42,63,2
43,63,2
44,64,2
45,65,2
46,67,2
47,67,3
48,67,3
49,68,3
50,69,3
51,70,3
52,70,3
53,70,3
54,70,3
55,70,3
56,72,3
57,73,3
58,73,3
59,74,3
60,74,3
61,78,3
62,78,4
63,78,4
64,79,4
65,80,4
66,80,4
67,86,4
68,86,4
69,86,4
70,86,5
71,86,5
72,86,5
73,86,5
74,87,5
75,87,5
76,88,5
77,89,5
78,90,5
79,90,5
80,91,5
81,91,5
82,92,5
83,92,6
84,93,6
85,93,6
86,93,6
87,94,6
88,95,6
89,96,6
90,97,6
91,99,6
92,99,7
93,100,7
94,102,7
95,103,7
96,107,7
97,107,7
98,108,7
99,110,7
100,111,7
101,113,7
102,114,7
103,115,7
104,119,7
105,123,7
106,124,7
107,124,7
108,125,7
109,126,7
110,129,7
111,129,7
112,133,7
113,139,7
114,139,8
115,140,8
116,140,9
117,141,9
118,141,9
119,141,9
120,142,10
