ballCount,runs,wickets
0,0,0
1,0,0
2,6,0
3,10,0
4,11,0
5,11,0
6,12,0
7,12,0
8,12,0
9,13,0
10,17,0
11,21,0
12,23,0
13,23,0
14,23,0
15,27,0
16,27,0
17,27,0
18,27,0
19,33,0
20,37,0
21,41,0
22,47,0
23,51,0
24,55,0
25,56,0
26,56,1
27,57,1
28,61,1
29,62,1
30,63,1
31,66,1
32,66,2
33,70,2
34,74,2
35,75,2
36,75,3
37,76,3
38,77,3
39,78,3
40,82,3
41,82,3
42,83,3
43,84,3
44,85,3
45,89,3
46,89,3
47,93,3
48,93,3
49,97,3
50,97,4
51,97,4
52,97,4
53,101,4
54,102,4
55,103,4
56,104,4
57,105,4
58,105,4
59,105,4
60,107,4
61,109,4
62,109,4
63,109,4
64,109,4
65,113,4
66,114,4
67,115,4
68,116,4
69,117,4
70,119,4
71,125,4
72,126,4
73,126,4
74,127,4
75,128,4
76,132,4
77,133,4
78,137,4
79,137,5
80,139,5
81,140,5
82,141,5
83,141,5
84,142,5
85,143,5
86,143,5
87,144,5
88,144,5
89,148,5
90,149,5
91,150,5
92,151,5
93,152,5
94,153,5
95,154,5
96,155,5
97,159,5
98,159,5
99,164,5
100,166,5
101,167,5
102,173,5
103,177,5
104,179,5
105,179,6
106,180,6
107,181,6
108,182,6
109,186,6
110,192,6
111,198,6
112,202,6
113,203,6
114,204,6
115,206,6
116,210,6
117,214,6
118,215,6
119,216,6
120,218,6
121,222,6
