ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,5,0
5,5,0
6,5,0
7,11,0
8,11,1
9,13,1
10,13,1
11,17,1
12,17,1
13,21,1
14,27,1
15,33,1
16,34,1
17,35,1
18,37,1
19,42,1
20,42,1
21,43,1
22,44,1
23,45,1
24,46,1
25,50,1
26,51,1
27,52,1
28,52,1
29,52,1
30,52,1
31,56,1
32,60,1
33,66,1
34,70,1
35,71,1
36,72,1
37,72,1
38,76,1
39,82,1
40,83,1
41,84,1
42,84,1
43,85,1
44,86,1
45,86,1
46,88,1
47,89,1
48,93,1
49,95,1
50,96,1
51,96,1
52,102,1
53,102,2
54,106,2
55,108,2
56,108,2
57,108,2
58,109,2
59,110,2
60,111,2
61,112,2
62,113,2
63,114,2
