ballCount,runs,wickets
0,0,0
1,1,0
2,3,0
3,4,0
4,4,0
5,6,0
6,6,0
7,10,0
8,12,0
9,14,0
10,15,0
11,16,0
12,18,0
13,22,0
14,26,0
15,26,0
16,26,0
17,27,0
18,28,0
19,34,0
20,38,0
21,38,0
22,44,0
23,50,0
24,54,0
25,55,0
26,55,0
27,59,0
28,60,0
29,64,0
30,65,0
31,65,0
32,65,0
33,71,0
34,75,0
35,75,0
36,79,0
37,79,0
38,80,0
39,81,0
40,82,0
41,82,0
42,82,0
43,84,0
44,84,1
45,85,1
46,86,1
47,88,1
48,89,1
49,90,1
50,94,1
51,94,1
52,100,1
53,101,1
54,101,1
55,105,1
56,106,1
57,107,1
58,108,1
59,109,1
60,113,1
61,114,1
62,115,1
63,115,1
64,119,1
65,119,1
66,120,1
67,120,1
68,126,1
69,132,1
70,133,1
71,133,1
72,134,1
73,135,1
74,135,1
75,141,1
76,142,1
77,143,1
78,143,2
79,143,2
80,144,2
81,145,2
82,145,2
83,149,2
84,150,2
85,151,2
86,152,2
87,153,2
88,154,2
89,160,2
90,160,2
91,161,2
92,167,2
93,167,2
94,168,2
95,174,2
96,175,2
97,181,2
98,182,2
99,186,2
100,186,3
101,187,3
102,188,3
103,194,3
104,194,4
105,195,4
106,196,4
107,197,4
108,198,4
109,199,4
110,200,4
111,206,4
112,206,5
113,206,5
114,206,5
115,206,5
116,212,5
117,212,5
118,218,5
119,226,5
120,228,5
