ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,1,0
5,1,0
6,1,0
7,2,0
8,6,0
9,8,0
10,9,0
11,9,0
12,9,1
13,10,2
14,10,2
15,14,2
16,15,2
17,17,2
18,21,2
19,22,2
20,24,2
21,28,2
22,29,2
23,29,2
24,30,2
25,30,2
26,30,2
27,30,3
28,31,3
29,31,3
30,31,3
31,32,3
32,33,3
33,37,3
34,38,3
35,39,3
36,39,3
37,39,3
38,39,3
39,39,3
40,39,3
41,41,3
42,42,3
43,43,3
44,44,3
45,45,3
46,46,3
47,52,3
48,52,3
49,52,3
50,56,3
51,58,3
52,58,4
53,59,4
54,60,4
55,61,4
56,62,4
57,63,4
58,64,4
59,65,4
60,66,4
61,66,4
62,67,4
63,67,4
64,67,4
65,67,4
66,67,4
67,71,4
68,72,4
69,78,4
70,79,4
71,79,4
72,80,4
73,81,4
74,85,4
75,91,4
76,92,4
77,93,4
78,94,4
79,95,4
80,96,4
81,97,4
82,98,4
83,98,4
84,99,4
85,103,4
86,107,4
87,109,4
88,111,4
89,115,4
90,121,4
91,122,4
92,122,4
93,123,4
94,127,4
95,133,4
96,134,4
97,135,4
98,136,4
99,140,4
100,141,4
101,142,4
102,146,4
103,147,4
104,148,4
105,154,4
106,158,4
107,169,4
