ballCount,runs,wickets
0,0,0
1,5,0
2,6,0
3,7,0
4,7,0
5,7,0
6,7,0
7,13,0
8,13,0
9,13,0
10,14,0
11,14,1
12,14,1
13,15,1
14,16,1
15,16,2
16,17,2
17,17,2
18,17,2
19,17,2
20,19,2
21,19,2
22,20,2
23,26,2
24,26,2
25,27,2
26,27,2
27,27,2
28,33,2
29,34,2
30,38,2
31,38,2
32,44,2
33,45,2
34,46,2
35,47,2
36,53,2
37,55,2
38,59,2
39,60,2
40,60,2
41,61,2
42,61,2
43,65,2
44,65,2
45,66,2
46,67,2
47,67,2
48,71,2
49,71,2
50,72,2
51,72,2
52,73,2
53,74,2
54,75,2
55,76,2
56,76,2
57,76,2
58,77,2
59,78,2
60,84,2
61,84,2
62,86,2
63,92,2
64,96,2
65,97,2
66,97,3
67,98,3
68,98,3
69,99,3
70,103,3
71,104,3
72,104,3
73,105,3
74,106,3
75,106,3
76,106,4
77,107,4
78,108,4
79,109,4
80,109,4
81,111,4
82,111,4
83,112,4
84,113,4
85,113,4
86,115,4
87,115,4
88,116,4
89,122,4
90,122,4
91,123,4
92,123,4
93,125,4
94,129,4
95,130,4
96,134,4
97,135,4
98,139,4
99,143,4
100,147,4
101,148,4
102,149,4
103,150,4
104,151,4
105,155,4
106,159,4
107,160,4
108,166,4
109,170,4
110,176,4
111,180,4
112,184,4
113,186,4
114,187,4
115,193,4
116,197,4
117,197,5
118,198,5
119,200,5
120,200,6
