ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,2,1
4,2,1
5,2,2
6,6,2
7,7,2
8,7,2
9,7,2
10,7,3
11,8,3
12,8,3
13,8,3
14,8,3
15,12,3
16,13,3
17,17,3
18,17,3
19,23,3
20,24,3
21,24,3
22,24,3
23,28,3
24,32,3
25,36,3
26,37,3
27,43,3
28,43,3
29,44,3
30,45,3
31,46,3
32,50,3
33,50,4
34,51,4
35,57,4
36,58,4
37,59,4
38,65,4
39,65,4
40,65,5
41,66,5
42,66,5
43,67,5
44,68,5
45,72,5
46,72,5
47,72,5
48,72,5
49,78,5
50,79,5
51,83,5
52,83,5
53,83,5
54,83,5
55,84,5
56,86,5
57,87,5
58,87,5
59,87,5
60,88,5
61,89,5
62,89,5
63,90,5
64,90,5
65,94,5
66,95,5
67,96,5
68,97,5
69,98,5
70,99,5
71,100,5
72,101,5
73,107,5
74,113,5
75,113,6
76,114,6
77,115,6
78,116,6
79,120,6
80,121,6
81,122,6
82,126,6
83,132,6
84,133,6
85,137,6
86,138,6
87,139,6
88,146,6
89,147,6
90,148,6
91,154,6
92,158,6
93,159,6
94,163,6
95,167,6
96,168,6
97,168,7
98,168,7
99,169,7
100,170,7
101,170,7
102,171,7
103,171,8
104,171,8
105,172,8
106,178,8
107,182,8
108,188,8
109,192,8
110,192,8
111,192,9
112,194,9
113,200,9
114,204,9
115,204,9
116,205,9
117,211,9
