ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,6,0
5,7,0
6,8,0
7,9,0
8,13,0
9,13,0
10,13,1
11,13,1
12,13,1
13,13,1
14,19,1
15,23,1
16,24,1
17,24,1
18,30,1
19,34,1
20,34,1
21,35,1
22,36,1
23,42,1
24,43,1
25,43,1
26,43,1
27,44,1
28,44,1
29,45,1
30,45,1
31,49,1
32,53,1
33,53,1
34,54,1
35,55,1
36,56,1
37,57,1
38,58,1
39,59,1
40,59,1
41,59,1
42,60,1
43,60,1
44,66,1
45,67,1
46,67,1
47,68,1
48,69,1
49,70,1
50,71,1
51,71,1
52,75,1
53,76,1
54,76,1
55,77,1
56,77,2
57,78,2
58,78,2
59,78,2
60,79,2
61,79,2
62,83,2
63,84,2
64,85,2
65,85,2
66,85,2
67,86,2
68,90,2
69,91,2
70,95,2
71,99,2
72,100,2
73,104,2
74,104,2
75,106,2
76,106,2
77,106,2
78,106,2
79,110,2
80,111,2
81,112,2
82,116,2
83,120,2
84,121,2
85,122,2
86,129,2
87,130,2
88,130,3
89,131,3
90,137,3
91,138,3
92,142,3
93,142,3
94,146,3
