ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,1,0
4,5,0
5,5,0
6,6,0
7,7,0
8,7,0
9,8,0
10,9,0
11,10,0
12,10,0
13,10,0
14,10,0
15,11,0
16,15,0
17,16,0
18,16,0
19,16,1
20,16,1
21,16,1
22,16,1
23,16,1
24,16,1
25,16,2
26,16,2
27,18,2
28,18,2
29,18,2
30,18,2
31,20,2
32,20,2
33,21,2
34,25,2
35,29,2
36,31,2
37,32,2
38,38,2
39,39,2
40,40,2
41,41,2
42,43,2
43,43,2
44,45,2
45,46,2
46,46,2
47,50,2
48,50,2
49,51,2
50,52,2
51,54,2
52,55,2
53,56,2
54,56,2
55,57,2
56,59,2
57,59,2
58,59,3
59,60,3
60,61,3
61,61,3
62,62,3
63,63,3
64,64,3
65,65,3
66,65,4
67,65,4
68,67,4
69,68,4
70,69,4
71,69,4
72,69,4
73,70,4
74,70,4
75,70,4
76,70,4
77,70,5
78,70,5
79,70,5
80,71,5
81,71,6
82,71,6
83,71,6
84,71,6
85,72,6
86,72,7
87,72,7
88,73,7
89,74,7
90,74,7
91,74,7
92,75,7
93,75,8
94,76,8
95,77,8
96,77,8
97,78,8
98,78,8
99,78,8
100,78,8
101,78,8
102,78,8
103,79,8
104,79,9
105,80,9
106,81,9
107,84,9
108,84,9
109,84,9
110,84,9
111,88,9
112,88,9
113,89,9
114,90,9
115,91,9
116,93,9
117,97,9
118,97,9
119,99,9
120,103,9
