ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,1,0
4,2,0
5,2,0
6,2,0
7,2,0
8,2,0
9,2,0
10,6,0
11,13,0
12,13,1
13,13,1
14,13,1
15,15,1
16,15,1
17,16,1
18,17,1
19,17,1
20,21,1
21,21,1
22,25,1
23,26,1
24,32,1
25,33,1
26,34,1
27,36,1
28,42,1
29,43,1
30,43,1
31,44,1
32,45,1
33,45,1
34,46,1
35,52,1
36,56,1
37,60,1
38,61,1
39,62,1
40,66,1
41,67,1
42,67,1
43,68,1
44,69,1
45,69,2
46,72,2
47,72,2
48,72,2
49,73,2
50,74,2
51,75,2
52,76,2
53,77,2
54,78,2
55,79,2
56,79,2
57,80,2
58,81,2
59,85,2
60,86,2
61,87,2
62,88,2
63,90,2
64,94,2
65,95,2
66,97,2
67,98,2
68,99,2
69,100,2
70,102,2
71,106,2
72,107,2
73,108,2
74,109,2
75,110,2
76,111,3
77,111,3
78,111,3
79,111,3
80,112,3
81,112,3
82,112,3
83,112,3
84,113,3
85,114,3
86,116,3
87,116,3
88,120,3
89,121,3
90,121,3
91,122,3
92,122,3
93,126,3
94,132,3
95,136,3
96,136,3
97,137,3
98,143,3
99,147,3
100,148,3
101,149,3
102,149,3
103,149,3
104,153,3
105,154,3
106,160,3
107,166,3
108,172,3
109,172,4
110,173,4
111,173,4
112,179,4
113,183,4
114,184,4
115,188,4
116,190,4
117,194,4
118,200,4
119,206,4
120,206,4
