ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,2,0
4,2,0
5,2,0
6,6,0
7,8,0
8,10,0
9,11,0
10,15,0
11,16,0
12,17,0
13,18,0
14,19,0
15,19,0
16,19,0
17,23,0
18,27,0
19,27,0
20,28,0
21,32,0
22,33,0
23,37,0
24,38,0
25,38,0
26,42,0
27,44,0
28,45,0
29,46,0
30,47,0
31,47,0
32,47,0
33,48,0
34,50,0
35,52,0
36,53,0
37,54,0
38,56,0
39,62,0
40,64,0
41,66,0
42,67,0
43,68,0
44,69,0
45,70,0
46,71,0
47,72,0
48,74,0
49,78,0
50,80,0
51,81,0
52,81,0
53,81,0
54,87,0
55,88,0
56,89,0
57,90,0
58,91,0
59,91,0
60,92,0
61,93,0
62,93,1
63,94,1
64,95,1
65,96,1
66,97,1
67,97,1
68,98,1
69,99,1
70,105,1
71,106,1
72,107,1
73,107,1
74,108,1
75,108,1
76,109,1
77,109,1
78,110,1
79,111,1
80,111,1
81,117,1
82,119,1
83,119,1
84,125,1
85,125,1
86,132,1
87,138,1
88,142,1
89,148,1
90,149,1
91,150,1
92,151,1
93,152,1
94,154,1
95,158,1
96,158,1
97,164,1
98,166,1
99,167,1
100,167,2
101,168,2
102,168,2
103,169,2
104,175,2
105,176,2
106,182,2
107,183,2
108,187,2
109,190,2
110,193,2
111,193,2
112,193,3
113,195,3
114,196,3
115,202,3
116,202,4
117,206,4
118,207,4
119,207,4
120,209,4
