ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,5,0
4,11,0
5,12,0
6,13,0
7,14,0
8,20,0
9,21,0
10,21,0
11,22,0
12,26,0
13,30,0
14,36,0
15,37,0
16,37,0
17,38,0
18,39,0
19,39,0
20,40,0
21,40,0
22,40,0
23,41,0
24,41,0
25,42,0
26,48,0
27,54,0
28,54,0
29,55,0
30,55,0
31,55,0
32,55,0
33,55,0
34,55,0
35,55,0
36,61,0
37,61,0
38,65,0
39,66,0
40,70,0
41,71,0
42,71,0
43,72,0
44,73,0
45,73,0
46,75,0
47,76,0
48,82,0
49,83,0
50,84,0
51,85,0
52,85,1
53,85,1
54,86,1
55,86,1
56,87,1
57,88,1
58,88,1
59,94,1
60,94,2
61,95,2
62,96,2
63,97,2
64,98,2
65,98,2
66,99,2
67,105,2
68,106,2
69,107,2
70,107,2
71,109,2
72,113,2
73,115,2
74,119,2
75,120,2
76,121,2
77,122,2
78,122,2
79,122,2
80,122,2
81,123,2
82,125,2
83,126,2
84,126,2
85,127,2
86,129,2
87,129,2
88,130,2
89,134,2
90,135,2
91,135,2
92,141,2
93,142,2
94,146,2
95,147,2
96,148,2
97,152,2
98,153,2
99,154,2
100,155,2
101,156,2
102,156,2
103,156,3
104,157,3
105,158,3
106,160,3
107,161,3
108,161,4
109,162,4
110,162,4
111,164,4
112,168,4
113,168,4
114,172,4
115,173,4
116,175,4
117,175,5
118,175,5
119,177,5
120,178,5
