ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,1,0
6,2,0
7,2,0
8,6,0
9,6,0
10,6,0
11,7,0
12,7,0
13,11,0
14,12,0
15,13,0
16,13,0
17,19,0
18,20,0
19,20,0
20,26,0
21,26,0
22,27,0
23,28,0
24,29,0
25,29,0
26,29,0
27,33,0
28,33,0
29,34,0
30,35,0
31,36,0
32,36,0
33,36,0
34,40,0
35,40,0
36,40,0
37,41,1
38,42,1
39,42,1
40,42,1
41,43,1
42,44,1
43,48,1
44,49,1
45,49,1
46,50,1
47,51,1
48,55,1
49,56,1
50,57,1
51,58,1
52,59,1
53,60,1
54,61,1
55,61,1
56,61,1
57,67,1
58,69,1
59,70,1
60,70,1
61,70,2
62,71,2
63,72,2
64,73,2
65,79,2
66,80,2
67,86,2
68,87,2
69,88,2
70,88,2
71,89,2
72,90,2
73,94,2
74,95,2
75,99,2
76,100,2
77,101,2
78,103,2
79,104,2
80,105,2
81,106,2
82,107,2
83,108,2
84,109,2
85,110,2
86,111,2
87,112,2
88,113,2
89,114,2
90,118,2
91,122,2
92,122,2
93,123,2
94,123,2
95,124,2
96,125,2
97,126,2
98,127,2
99,127,2
100,128,2
101,129,2
102,135,2
103,139,2
104,145,2
105,153,2
