ballCount,runs,wickets
0,0,0
1,1,0
2,3,0
3,7,0
4,7,0
5,7,0
6,7,0
7,8,0
8,12,0
9,12,0
10,12,1
11,12,1
12,12,2
13,12,2
14,12,2
15,16,2
16,16,2
17,20,2
18,20,2
19,21,2
20,22,2
21,26,2
22,32,2
23,40,2
24,44,2
25,45,2
26,45,2
27,49,2
28,49,2
29,53,2
30,55,2
31,56,2
32,60,2
33,64,2
34,68,2
35,68,3
36,68,3
37,69,3
38,70,3
39,70,4
40,71,4
41,71,4
42,71,4
43,75,4
44,77,4
45,78,4
46,78,5
47,78,5
48,78,5
49,78,5
50,79,5
51,79,5
52,80,5
53,86,5
54,89,5
55,90,5
56,91,5
57,92,5
58,96,5
59,102,5
60,102,5
61,103,5
62,109,5
63,109,5
64,110,5
65,114,5
66,114,5
67,115,5
68,124,5
69,125,5
70,126,5
71,127,5
72,128,5
73,130,5
74,131,5
75,132,5
76,132,5
77,132,5
78,133,5
79,134,5
80,136,5
81,137,5
82,137,6
83,138,6
84,138,6
85,138,6
86,138,6
87,139,6
88,145,6
89,145,6
90,146,6
91,148,6
92,148,6
93,149,6
94,151,6
95,157,6
96,159,6
97,160,6
98,160,6
99,161,6
100,162,6
101,168,6
102,170,6
103,170,6
104,171,6
105,172,6
106,173,6
107,174,6
108,174,6
109,175,6
110,176,6
111,177,6
112,178,6
113,179,6
114,180,6
115,180,7
116,180,7
117,184,7
118,185,7
119,185,8
120,187,8
