ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,1,0
4,1,0
5,2,0
6,4,0
7,4,0
8,6,0
9,8,0
10,8,0
11,8,0
12,8,0
13,8,0
14,8,0
15,10,0
16,12,0
17,12,0
18,16,0
19,16,1
20,17,1
21,18,1
22,22,1
23,28,1
24,34,1
25,35,1
26,36,1
27,40,1
28,41,1
29,43,1
30,43,1
31,44,1
32,45,1
33,45,1
34,46,1
35,48,1
36,48,1
37,52,1
38,52,1
39,52,1
40,56,1
41,57,2
42,59,2
43,60,2
44,61,2
45,62,2
46,62,2
47,63,2
48,63,3
49,64,3
50,64,3
51,64,3
52,64,3
53,65,3
54,66,3
55,66,3
56,67,3
57,67,3
58,67,3
59,68,3
60,70,3
61,70,3
62,70,3
63,71,3
64,71,3
65,72,3
66,73,3
67,74,3
68,75,3
69,77,3
70,81,3
71,82,3
72,82,3
73,83,3
74,87,3
75,88,3
76,89,3
77,90,3
78,92,3
79,93,3
80,94,3
81,100,3
82,101,3
83,102,3
84,103,3
85,107,3
86,114,3
87,114,3
88,116,3
89,117,3
90,118,3
91,122,3
92,123,3
93,129,3
94,135,3
95,136,3
96,142,3
97,142,3
98,142,4
99,142,4
100,143,4
101,144,4
102,145,4
103,146,4
104,146,4
105,147,4
106,149,4
107,150,4
108,151,4
109,151,4
110,155,4
111,156,4
112,156,5
113,160,5
114,160,5
115,162,5
116,164,5
117,170,5
118,174,5
119,175,5
120,176,5
