ballCount,runs,wickets
0,0,0
1,1,0
2,5,0
3,5,0
4,6,0
5,10,0
6,10,0
7,10,0
8,14,0
9,16,0
10,17,0
11,17,0
12,19,0
13,23,0
14,24,0
15,25,0
16,29,0
17,29,0
18,31,0
19,33,0
20,37,0
21,41,0
22,42,0
23,42,0
24,42,0
25,43,0
26,47,0
27,48,0
28,53,0
29,54,0
30,55,0
31,61,0
32,62,0
33,66,0
34,66,0
35,72,0
36,72,0
37,72,0
38,73,0
39,73,0
40,79,0
41,80,0
42,80,1
43,84,1
44,85,1
45,85,1
46,89,1
47,90,1
48,96,1
49,97,1
50,103,1
51,104,1
52,106,1
53,107,1
54,108,1
55,110,1
56,111,1
57,112,1
58,116,1
59,116,1
60,118,1
61,119,1
62,120,1
63,120,1
64,120,2
65,121,2
66,127,2
67,128,2
68,129,3
69,135,3
70,136,3
71,137,3
72,138,3
73,142,3
74,142,3
75,144,3
76,146,3
77,147,3
78,148,3
79,152,3
80,158,3
81,159,3
82,161,3
83,162,3
84,163,3
85,164,3
86,165,3
87,165,3
88,166,3
89,166,3
90,167,3
91,171,3
92,172,3
93,173,3
94,173,4
95,174,4
96,174,5
97,174,5
98,174,6
99,175,6
100,175,6
101,175,6
102,179,6
103,179,6
104,179,6
105,179,6
106,179,7
107,182,7
108,186,7
109,186,8
110,187,8
111,187,8
112,187,9
113,187,9
114,187,9
115,187,9
116,187,9
117,189,9
118,189,9
119,189,10
