ballCount,runs,wickets
0,0,0
1,4,0
2,5,0
3,6,0
4,6,0
5,7,0
6,13,0
7,13,0
8,17,0
9,18,0
10,18,0
11,19,0
12,23,0
13,23,0
14,24,0
15,25,0
16,26,0
17,26,0
18,28,0
19,30,0
20,31,0
21,31,0
22,31,0
23,32,0
24,32,0
25,33,0
26,37,0
27,41,0
28,42,0
29,43,0
30,43,1
31,44,1
32,46,1
33,46,1
34,46,1
35,52,1
36,52,1
37,52,1
38,53,1
39,53,1
40,54,1
41,54,1
42,55,1
43,56,1
44,62,1
45,63,1
46,63,1
47,69,1
48,70,1
49,71,1
50,72,1
51,72,2
52,73,2
53,73,2
54,74,2
55,78,2
56,78,2
57,79,2
58,79,3
59,80,3
60,81,3
61,87,3
62,87,3
63,88,3
64,88,3
65,88,3
66,88,3
67,89,3
68,89,3
69,90,3
70,91,3
71,97,3
72,98,3
73,98,4
74,98,4
75,98,4
76,99,4
77,100,4
78,101,4
79,102,4
80,102,4
81,104,4
82,104,4
83,105,4
84,106,4
85,110,4
86,111,4
87,117,4
88,118,4
89,118,4
90,119,4
91,120,4
92,121,4
93,127,4
94,128,4
95,130,4
96,136,4
97,136,4
98,136,5
99,142,5
100,142,6
101,143,6
102,144,6
103,145,6
104,145,7
105,146,7
106,148,7
107,149,7
108,149,7
109,155,7
110,155,7
111,155,7
112,159,7
113,161,7
114,162,7
115,162,7
116,162,7
117,168,7
118,172,7
119,178,7
120,184,7
