ballCount,runs,wickets
0,0,0
1,4,0
2,4,0
3,4,0
4,4,0
5,4,0
6,8,0
7,14,0
8,17,0
9,21,0
10,28,0
11,29,0
12,33,0
13,34,0
14,38,0
15,38,0
16,42,0
17,48,0
18,48,1
19,48,1
20,48,1
21,48,1
22,52,1
23,54,1
24,54,1
25,55,1
26,56,1
27,57,1
28,63,1
29,67,1
30,68,1
31,72,1
32,76,1
33,76,1
34,78,1
35,79,1
36,79,1
37,80,1
38,84,1
39,85,1
40,85,2
41,87,2
42,91,2
43,91,2
44,91,3
45,92,3
46,93,3
47,97,3
48,97,3
49,97,3
50,97,3
51,97,3
52,103,3
53,109,3
54,111,3
55,113,3
56,113,4
57,114,4
58,115,4
59,116,4
60,117,4
61,119,4
62,120,4
63,124,4
64,125,4
65,126,4
66,126,4
67,127,4
68,129,4
69,130,4
70,131,4
71,132,4
72,136,4
73,136,4
74,136,4
75,137,4
76,137,4
77,137,4
78,137,4
79,138,4
80,138,4
81,139,4
82,140,4
83,141,4
84,142,4
85,143,4
86,147,4
87,149,4
88,149,4
89,155,4
90,159,4
91,161,4
92,162,4
93,163,4
94,164,4
95,165,4
96,168,4
97,168,4
98,172,4
99,173,4
100,174,4
101,174,5
102,175,5
103,176,5
104,177,5
105,177,6
106,177,6
107,177,6
108,181,6
109,182,6
110,185,6
111,189,6
112,193,6
113,194,6
114,195,6
115,201,6
116,203,6
117,203,7
118,203,8
119,203,9
120,204,9
