ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,4,0
6,5,0
7,5,0
8,7,0
9,7,0
10,8,0
11,9,0
12,15,0
13,15,0
14,19,0
15,20,0
16,21,0
17,21,1
18,21,1
19,21,1
20,22,1
21,22,1
22,22,1
23,23,1
24,24,1
25,24,1
26,25,1
27,25,1
28,25,1
29,29,1
30,33,1
31,37,1
32,38,1
33,38,1
34,38,1
35,42,1
36,43,1
37,44,1
38,44,1
39,45,1
40,46,1
41,47,1
42,48,1
43,49,1
44,49,1
45,49,1
46,50,1
47,50,2
48,50,3
49,51,3
50,52,3
51,53,3
52,55,3
53,55,3
54,55,4
55,56,4
56,57,4
57,58,4
58,59,4
59,59,4
60,63,4
61,63,4
62,64,4
63,64,4
64,65,4
65,65,4
66,65,4
67,66,4
68,66,4
69,67,4
70,67,4
71,68,4
72,69,4
73,70,4
74,70,4
75,71,4
76,71,4
77,71,4
78,72,4
79,74,4
80,75,4
81,75,4
82,75,4
83,76,4
84,76,4
85,77,4
86,77,4
87,77,4
88,78,4
89,79,4
90,83,4
91,83,4
92,83,4
93,83,4
94,84,4
95,84,4
96,84,4
97,85,4
98,85,4
99,86,4
100,87,4
101,91,4
102,92,4
103,94,4
104,94,5
105,98,5
106,99,5
107,100,5
108,102,5
109,103,5
110,104,5
111,104,6
112,108,6
113,108,6
114,108,7
115,109,8
116,115,8
117,115,8
118,115,8
119,121,8
120,121,8
