ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,1
7,0,1
8,0,1
9,0,1
10,0,1
11,2,1
12,6,1
13,6,1
14,10,1
15,10,1
16,14,1
17,18,1
18,18,1
19,18,2
20,18,2
21,18,2
22,19,2
23,19,2
24,21,2
25,21,2
26,22,2
27,26,2
28,26,2
29,26,2
30,26,3
31,26,3
32,26,3
33,30,3
34,30,3
35,31,3
36,31,3
37,31,3
38,32,3
39,32,3
40,32,4
41,32,4
42,33,4
43,33,4
44,34,4
45,35,4
46,35,4
47,35,4
48,35,4
49,36,4
50,36,4
51,37,4
52,38,4
53,38,4
54,39,4
55,45,4
56,45,4
57,47,4
58,49,4
59,49,4
60,49,4
61,50,4
62,50,4
63,51,4
64,54,4
65,54,4
66,55,4
67,56,4
68,56,4
69,57,4
70,58,4
71,58,4
72,59,4
73,60,4
74,61,4
75,61,4
76,62,4
77,63,4
78,63,4
79,64,4
80,65,4
81,65,4
82,66,4
83,70,4
84,71,4
85,71,4
86,75,4
87,76,4
88,77,4
89,78,4
90,79,4
91,81,4
92,85,4
93,85,4
94,86,4
95,87,4
96,89,4
97,90,4
98,91,4
99,91,4
100,92,4
101,93,4
102,94,4
103,94,5
104,95,5
105,95,5
106,96,5
107,97,5
108,98,5
109,98,5
110,100,5
111,101,5
112,107,5
113,113,5
114,119,5
115,121,5
116,122,5
117,122,5
118,122,6
119,124,6
120,125,6
