ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,5,0
4,6,0
5,6,0
6,6,0
7,10,0
8,11,0
9,15,0
10,19,0
11,19,0
12,19,0
13,25,0
14,29,0
15,29,0
16,29,0
17,29,0
18,31,0
19,31,0
20,32,0
21,33,0
22,33,0
23,34,0
24,34,0
25,38,0
26,38,0
27,38,1
28,39,1
29,43,1
30,44,1
31,48,1
32,48,1
33,52,1
34,57,1
35,61,1
36,61,1
37,61,1
38,61,1
39,61,1
40,61,1
41,61,1
42,62,1
43,62,1
44,62,2
45,66,2
46,67,2
47,67,2
48,67,2
49,67,3
50,67,3
51,67,3
52,67,3
53,68,3
54,69,3
55,70,3
56,71,3
57,72,3
58,73,3
59,73,3
60,73,3
61,74,3
62,78,3
63,78,3
64,79,3
65,83,3
66,83,3
67,84,3
68,85,3
69,86,3
70,86,3
71,86,3
72,87,3
73,88,3
74,89,3
75,90,3
76,91,3
77,92,3
78,93,3
79,93,4
80,93,4
81,93,4
82,93,4
83,93,4
84,93,4
85,93,4
86,94,4
87,95,4
88,99,4
89,100,4
90,104,4
91,105,4
92,107,4
93,108,4
94,110,4
95,110,5
96,110,5
97,111,5
98,111,6
99,111,6
100,112,6
101,113,6
102,113,6
103,114,6
104,114,6
105,115,6
106,115,6
107,115,6
108,116,6
109,117,6
110,118,6
111,119,6
112,120,6
113,120,6
114,121,6
115,123,6
116,128,6
