ballCount,runs,wickets
0,0,0
1,0,0
2,0,1
3,0,1
4,4,1
5,8,1
6,8,1
7,8,1
8,8,1
9,12,1
10,12,1
11,12,1
12,16,1
13,16,1
14,16,1
15,19,1
16,23,1
17,27,1
18,27,1
19,28,1
20,28,2
21,29,2
22,29,2
23,29,2
24,30,2
25,30,2
26,31,2
27,35,2
28,35,2
29,35,2
30,42,2
31,42,2
32,44,2
33,46,2
34,50,2
35,51,2
36,52,2
37,53,2
38,54,2
39,55,2
40,55,3
41,55,3
42,59,3
43,60,3
44,60,3
45,61,3
46,62,3
47,62,3
48,63,3
49,67,3
50,67,3
51,67,3
52,71,3
53,71,3
54,71,3
55,72,3
56,72,3
57,73,3
58,75,3
59,75,3
60,75,3
61,75,3
62,76,3
63,77,3
64,77,3
65,81,3
66,81,3
67,85,3
68,86,3
69,87,3
70,91,3
71,91,3
72,91,3
73,92,3
74,92,4
75,93,4
76,94,4
77,94,4
78,94,4
79,95,4
80,95,4
81,96,4
82,96,4
83,96,4
84,96,4
85,96,4
86,97,4
87,98,4
88,98,4
89,98,4
90,99,4
91,99,4
92,101,4
93,107,4
94,107,4
95,108,4
96,109,4
97,110,4
98,113,4
99,113,4
100,115,4
101,115,5
102,121,5
103,122,5
104,124,5
105,125,5
106,129,5
107,130,5
108,136,5
109,136,6
110,136,6
111,137,6
112,137,6
113,141,6
114,142,6
115,143,6
116,149,6
117,150,6
118,151,7
119,152,7
120,152,8
