ballCount,runs,wickets
0,0,0
1,1,0
2,3,0
3,7,0
4,7,0
5,7,0
6,7,0
7,7,0
8,9,0
9,9,0
10,10,0
11,16,0
12,16,0
13,16,0
14,20,0
15,24,0
16,24,0
17,25,0
18,26,0
19,30,0
20,30,0
21,34,0
22,40,0
23,40,0
24,45,0
25,46,0
26,50,0
27,54,0
28,56,0
29,56,0
30,56,0
31,56,0
32,60,0
33,60,0
34,61,0
35,62,0
36,63,0
37,64,0
38,64,0
39,65,0
40,66,0
41,67,0
42,68,0
43,68,0
44,70,0
45,71,0
46,71,0
47,75,0
48,77,0
49,83,0
50,84,0
51,85,0
52,86,0
53,86,0
54,86,0
55,87,0
56,89,0
57,90,0
58,90,1
59,91,1
60,92,1
61,92,1
62,93,1
63,94,1
64,94,1
65,95,1
66,95,1
67,96,1
68,98,1
69,102,1
70,106,1
71,107,1
72,113,1
73,113,1
74,114,1
75,115,1
76,116,1
77,120,1
78,124,1
79,125,1
80,126,1
81,130,1
82,134,1
83,136,1
84,140,1
85,141,1
86,142,1
87,148,1
88,150,1
89,151,1
90,152,1
91,152,1
92,156,1
93,157,1
94,158,2
95,159,2
96,159,2
97,159,3
98,160,3
99,161,3
100,162,3
101,163,3
102,165,3
103,166,3
104,166,3
105,167,3
106,167,3
107,173,3
108,174,3
109,181,3
110,182,3
111,188,3
112,189,3
113,190,3
114,190,3
115,191,3
116,192,3
117,196,3
118,196,4
119,196,4
120,197,4
