ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,4,0
4,4,0
5,8,0
6,12,0
7,16,0
8,16,0
9,20,0
10,21,0
11,21,0
12,21,1
13,21,1
14,21,1
15,25,1
16,25,1
17,26,1
18,26,1
19,27,1
20,28,1
21,29,1
22,29,2
23,30,2
24,32,2
25,33,2
26,33,2
27,37,2
28,46,2
29,47,2
30,51,2
31,52,2
32,53,2
33,53,3
34,54,3
35,54,3
36,58,3
37,59,3
38,59,3
39,59,3
40,63,3
41,64,3
42,64,3
43,65,3
44,65,3
45,66,3
46,66,3
47,66,3
48,70,3
49,71,3
50,71,3
51,71,3
52,72,3
53,78,3
54,79,3
55,79,3
56,80,3
57,80,3
58,80,3
59,81,3
60,82,3
61,82,3
62,88,3
63,88,3
64,89,3
65,93,3
66,93,3
67,94,3
68,98,3
69,102,3
70,102,3
71,103,3
72,104,3
73,104,3
74,106,3
75,106,4
76,107,4
77,108,4
78,109,4
79,109,4
80,110,4
81,116,4
82,116,4
83,117,4
84,117,4
85,117,4
86,117,4
87,119,4
88,119,5
89,123,5
90,124,5
91,126,5
92,127,5
93,127,5
94,128,5
95,130,5
96,131,5
97,137,5
98,137,5
99,137,5
100,139,5
101,139,6
102,139,6
103,139,6
104,139,7
105,140,7
106,142,7
107,142,7
108,143,7
109,147,7
110,148,7
111,152,7
112,153,7
113,153,7
114,158,7
115,164,7
116,168,7
117,172,7
118,173,7
119,179,7
120,179,7
