ballCount,runs,wickets
0,0,0
1,4,0
2,5,0
3,5,0
4,5,0
5,6,0
6,6,0
7,8,0
8,8,0
9,12,0
10,12,0
11,13,0
12,17,0
13,21,0
14,25,0
15,25,0
16,26,0
17,26,0
18,28,0
19,28,0
20,28,0
21,29,0
22,30,0
23,31,0
24,32,0
25,32,0
26,33,0
27,33,0
28,34,0
29,37,0
30,37,0
31,38,0
32,42,0
33,46,0
34,52,0
35,56,0
36,60,0
37,62,0
38,63,0
39,63,0
40,64,0
41,65,0
42,66,0
43,67,0
44,68,0
45,68,0
46,69,0
47,69,0
48,70,0
49,72,0
50,72,0
51,73,0
52,74,0
53,76,0
54,77,0
55,78,0
56,79,0
57,81,0
58,82,0
59,86,0
60,86,0
61,86,0
62,86,0
63,86,0
64,87,0
65,87,0
66,87,1
67,88,1
68,88,1
69,89,1
70,90,1
71,90,1
72,91,1
73,92,1
74,93,1
75,93,1
76,93,1
77,94,1
78,95,1
79,95,1
80,97,1
81,98,1
82,102,1
83,103,1
84,104,1
85,105,1
86,109,1
87,110,1
88,110,2
89,110,2
90,111,2
91,111,2
92,113,2
93,113,2
94,114,2
95,115,2
96,119,2
97,119,2
98,120,2
99,121,2
100,121,2
101,122,2
102,122,3
103,123,3
104,123,3
105,123,3
106,124,3
107,128,3
108,132,3
109,133,3
110,134,3
111,134,3
112,138,3
