ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,1
4,4,1
5,5,1
6,5,1
7,10,1
8,11,1
9,12,1
10,13,1
11,17,1
12,21,1
13,21,1
14,21,1
15,21,1
16,22,1
17,23,1
18,23,1
19,23,1
20,23,1
21,24,1
22,28,1
23,28,1
24,32,1
25,38,1
26,38,1
27,44,1
28,45,1
29,45,1
30,49,1
31,49,1
32,50,1
33,51,1
34,52,1
35,54,1
36,54,2
37,55,2
38,55,2
39,59,2
40,59,2
41,60,2
42,60,2
43,61,2
44,62,2
45,64,2
46,66,2
47,67,2
48,67,2
49,69,2
50,73,2
51,74,2
52,76,2
53,76,2
54,77,2
55,78,2
56,79,2
57,83,2
58,84,2
59,85,2
60,91,2
61,91,2
62,95,2
63,99,2
64,100,2
65,104,2
66,105,2
67,107,2
68,108,2
69,109,2
70,110,2
71,111,2
72,115,2
73,121,2
74,127,2
75,131,2
76,136,2
77,137,2
78,138,2
79,139,2
80,141,2
81,145,2
82,147,2
83,148,2
84,149,2
85,150,2
86,155,2
87,156,2
88,162,2
89,166,2
90,170,2
91,170,3
92,170,3
93,172,3
94,173,3
95,174,3
96,178,3
97,178,4
98,178,4
99,178,4
100,184,4
101,188,4
102,194,4
103,198,4
104,199,4
105,200,4
106,201,4
107,202,4
108,203,4
109,207,4
110,208,4
111,208,4
112,210,4
113,216,4
