ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,5,0
4,11,0
5,11,0
6,13,0
7,17,0
8,18,0
9,19,0
10,20,0
11,24,0
12,24,0
13,24,0
14,24,0
15,24,0
16,25,0
17,29,0
18,29,0
19,29,0
20,29,0
21,33,0
22,34,0
23,34,0
24,35,0
25,35,0
26,35,0
27,35,1
28,37,1
29,38,1
30,39,1
31,45,1
32,45,1
33,45,1
34,45,1
35,45,1
36,45,2
37,47,2
38,51,2
39,52,2
40,53,2
41,53,2
42,55,2
43,55,2
44,59,2
45,60,2
46,61,2
47,63,2
48,63,2
49,64,2
50,65,2
51,66,2
52,66,2
53,66,2
54,72,2
55,73,2
56,73,2
57,77,2
58,78,2
59,80,2
60,82,2
61,82,2
62,83,2
63,83,2
64,83,2
65,90,2
66,91,2
67,92,2
68,94,2
69,95,2
70,96,2
71,96,2
72,96,2
73,100,2
74,100,3
75,109,3
76,109,3
77,109,3
78,109,3
79,110,3
80,110,3
81,110,3
82,114,3
83,114,3
84,114,3
85,114,4
86,114,5
87,118,5
88,118,5
89,118,5
90,118,5
91,119,5
92,120,5
93,120,5
94,120,5
95,121,5
96,127,5
