ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,1,0
4,2,0
5,2,1
6,3,1
7,4,1
8,4,1
9,4,1
10,8,1
11,12,1
12,12,1
13,16,1
14,16,2
15,16,2
16,20,2
17,20,2
18,20,2
19,24,2
20,24,2
21,28,2
22,28,2
23,29,2
24,29,2
25,30,2
26,34,2
27,34,2
28,38,2
29,39,2
30,45,2
31,49,2
32,53,2
33,54,2
34,55,2
35,55,2
36,56,2
37,62,2
38,62,2
39,68,2
40,69,2
41,71,2
42,72,2
43,73,2
44,74,2
45,74,2
46,74,2
47,75,2
48,81,2
49,82,2
50,83,2
51,84,2
52,85,2
53,86,2
54,87,2
55,91,2
56,92,2
57,101,2
58,102,2
59,103,2
60,104,2
61,105,2
62,106,2
63,111,2
64,112,2
65,118,2
66,119,2
67,120,2
68,126,2
69,126,2
70,126,2
71,127,2
72,131,2
73,132,2
74,136,2
75,136,3
76,137,3
77,139,3
78,140,3
79,142,3
80,143,3
81,143,3
82,143,4
83,144,4
84,146,4
85,146,5
86,150,5
87,151,5
88,151,5
89,152,5
90,152,5
91,156,5
92,157,5
93,158,5
94,158,5
95,159,5
96,161,5
97,161,5
98,163,5
99,167,5
100,168,5
101,168,5
102,170,5
103,174,5
104,178,5
105,178,5
106,184,5
107,184,5
108,185,5
109,185,6
110,185,6
111,185,6
112,189,6
113,189,6
114,193,6
115,193,6
116,194,6
117,196,6
118,197,6
119,198,6
120,199,6
