ballCount,runs,wickets
0,0,0
1,4,0
2,5,0
3,8,0
4,9,0
5,9,0
6,9,0
7,9,0
8,15,0
9,16,0
10,17,0
11,18,0
12,22,0
13,23,0
14,23,0
15,29,0
16,29,0
17,29,1
18,29,1
19,31,1
20,32,1
21,36,1
22,37,1
23,37,2
24,37,2
25,37,2
26,38,2
27,38,2
28,38,2
29,38,2
30,38,2
31,49,2
32,53,2
33,53,3
34,53,3
35,53,3
36,53,3
37,54,3
38,54,4
39,55,4
40,57,4
41,61,4
42,61,4
43,63,4
44,63,4
45,64,4
46,65,4
47,66,4
48,66,4
49,67,4
50,68,4
51,68,4
52,68,4
53,68,4
54,69,4
55,70,4
56,72,4
57,73,4
58,73,4
59,74,4
60,75,4
61,81,4
62,82,4
63,82,4
64,83,4
65,89,4
66,90,4
67,91,4
68,91,4
69,95,4
70,99,4
71,101,4
72,102,4
73,103,4
74,104,4
75,105,4
76,106,4
77,108,4
78,114,4
79,116,4
80,117,4
81,118,4
82,122,4
83,123,4
84,124,4
85,124,5
86,125,5
87,129,5
88,130,5
89,130,5
90,134,5
91,135,5
92,135,5
93,136,5
94,136,5
95,137,5
96,138,5
97,142,5
98,143,5
99,144,5
100,145,5
101,145,6
102,146,6
103,148,6
104,149,6
105,151,6
106,151,6
107,151,6
108,151,6
109,152,7
110,156,7
111,156,7
112,157,7
113,162,7
114,163,7
115,164,7
116,165,7
117,165,8
118,165,8
119,166,8
120,166,8
