ballCount,runs,wickets
0,0,0
1,0,0
2,1,0
3,2,0
4,6,0
5,6,0
6,6,0
7,6,0
8,7,0
9,11,0
10,11,1
11,12,1
12,13,1
13,13,1
14,13,1
15,14,1
16,16,1
17,18,1
18,22,1
19,23,1
20,24,1
21,25,1
22,25,2
23,25,2
24,26,2
25,26,2
26,26,2
27,27,2
28,33,2
29,33,2
30,35,2
31,36,2
32,40,2
33,40,2
34,41,2
35,41,2
36,42,2
37,43,2
38,43,2
39,45,2
40,46,2
41,52,2
42,54,2
43,55,2
44,56,2
45,60,2
46,61,2
47,63,2
48,64,2
49,68,2
50,69,2
51,71,2
52,71,3
53,72,3
54,72,3
55,72,4
56,73,4
57,74,4
58,74,4
59,75,4
60,76,4
61,80,4
62,81,4
63,82,4
64,83,4
65,88,4
66,88,4
67,89,4
68,90,4
69,92,4
70,96,4
71,96,4
72,96,4
73,98,4
74,102,4
75,103,4
76,104,4
77,105,4
78,106,4
79,107,4
80,111,4
81,117,4
82,123,4
83,127,4
84,127,5
85,127,5
86,128,5
87,129,5
88,130,5
89,132,6
90,133,6
91,134,6
92,134,6
93,134,6
94,135,6
95,139,6
96,143,6
97,143,6
98,145,6
99,149,6
100,149,7
101,149,7
102,150,7
103,154,7
104,155,7
105,156,7
106,160,7
107,165,8
108,169,8
109,170,8
110,171,8
111,171,8
112,172,8
113,173,8
114,173,8
115,173,8
116,174,9
117,177,9
118,178,9
119,178,10
