ballCount,runs,wickets
0,0,0
1,0,0
2,2,0
3,4,0
4,4,0
5,4,0
6,4,0
7,4,0
8,4,1
9,4,1
10,4,1
11,5,1
12,5,1
13,7,1
14,8,1
15,12,1
16,12,1
17,12,1
18,13,1
19,17,1
20,19,1
21,19,1
22,20,1
23,20,1
24,20,1
25,22,1
26,24,1
27,28,1
28,29,1
29,29,1
30,29,1
31,33,1
32,37,1
33,37,1
34,37,1
35,38,1
36,40,1
37,41,1
38,41,1
39,42,1
40,42,1
41,44,1
42,44,1
43,46,1
44,46,1
45,46,1
46,47,1
47,47,1
48,51,1
49,52,1
50,53,1
51,57,1
52,58,1
53,59,1
54,65,1
55,65,1
56,66,1
57,67,1
58,69,1
59,70,1
60,71,1
61,71,1
62,72,1
63,72,2
64,73,2
65,74,2
66,75,2
67,75,2
68,76,2
69,77,2
70,77,3
71,77,3
72,78,3
73,79,3
74,79,3
75,79,3
76,80,3
77,84,3
78,85,3
79,85,3
80,86,3
81,87,3
82,88,3
83,89,3
84,89,3
85,89,3
86,90,3
87,91,3
88,92,3
89,92,3
90,92,4
91,94,4
92,95,4
93,95,4
94,95,4
95,96,4
96,97,4
97,97,4
98,98,4
99,98,4
100,99,4
101,101,4
102,102,4
103,103,4
104,104,4
105,108,4
106,114,4
107,120,4
108,121,4
109,122,4
110,123,4
111,124,4
112,124,4
113,124,4
114,126,4
115,132,4
116,132,5
117,133,5
118,134,5
119,135,5
120,135,6
