ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,2,0
4,5,0
5,5,0
6,9,0
7,13,0
8,13,0
9,13,1
10,13,1
11,13,1
12,17,1
13,17,1
14,17,1
15,19,1
16,19,1
17,23,1
18,23,1
19,24,1
20,25,1
21,25,1
22,25,1
23,31,1
24,35,1
25,36,1
26,37,1
27,38,1
28,38,1
29,39,1
30,40,1
31,44,1
32,48,1
33,49,1
34,49,1
35,49,1
36,50,1
37,51,1
38,53,1
39,53,1
40,54,1
41,56,1
42,58,1
43,62,1
44,62,2
45,63,2
46,64,2
47,65,2
48,65,2
49,66,2
50,67,2
51,68,2
52,69,2
53,70,2
54,71,2
55,72,2
56,73,2
57,73,2
58,73,2
59,77,2
60,78,2
61,82,2
62,84,2
63,85,2
64,91,2
65,92,2
66,94,2
67,95,2
68,95,3
69,96,3
70,97,3
71,98,3
72,99,3
73,105,3
74,109,3
75,114,3
76,115,3
77,116,3
78,120,3
79,121,3
80,122,3
81,123,3
82,129,3
83,130,3
84,131,3
85,135,3
86,139,3
87,140,3
88,141,3
89,141,3
90,145,3
91,146,3
92,150,3
93,151,3
94,151,3
95,152,3
96,152,3
97,152,3
98,158,3
99,163,3
100,163,3
101,165,3
102,166,3
103,167,3
104,171,3
105,172,3
106,176,3
107,178,3
108,178,3
109,184,3
110,190,3
111,196,3
112,197,3
113,198,3
114,205,3
115,206,3
116,208,3
117,209,3
118,210,3
119,212,3
120,214,3
