ballCount,runs,wickets
0,0,0
1,1,0
2,5,0
3,5,0
4,5,0
5,6,0
6,7,0
7,8,0
8,8,0
9,8,0
10,12,0
11,16,0
12,16,0
13,20,0
14,20,0
15,24,0
16,25,0
17,25,0
18,29,0
19,30,0
20,30,0
21,31,0
22,31,0
23,32,0
24,32,0
25,32,0
26,33,0
27,33,0
28,34,0
29,40,0
30,41,0
31,42,0
32,46,0
33,50,0
34,51,0
35,56,0
36,57,0
37,58,0
38,59,0
39,60,0
40,60,0
41,61,0
42,62,0
43,62,0
44,63,0
45,67,0
46,67,0
47,67,0
48,67,0
49,68,0
50,74,0
51,75,0
52,75,0
53,75,0
54,77,0
55,81,0
56,85,0
57,86,0
58,86,1
59,88,1
60,90,1
61,91,1
62,91,1
63,91,1
64,92,1
65,93,1
66,94,1
67,100,1
68,101,1
69,105,1
70,106,1
71,107,1
72,107,1
73,113,1
74,114,1
75,115,1
76,115,1
77,117,1
78,121,1
79,125,1
80,127,1
81,128,1
82,129,1
83,130,1
84,130,2
85,134,2
86,136,2
87,137,2
88,141,2
89,142,2
90,146,2
91,146,2
92,150,2
93,151,2
94,155,2
95,156,2
96,158,2
97,158,3
98,160,3
99,161,3
100,161,3
101,165,3
102,169,3
103,171,3
104,173,3
105,173,3
106,175,3
107,176,3
108,177,3
109,178,3
110,179,3
111,180,3
112,181,3
113,181,3
114,185,3
115,185,4
116,185,4
117,186,4
118,188,4
119,194,4
120,200,4
