ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,3,0
4,4,0
5,5,0
6,6,0
7,14,0
8,14,0
9,18,0
10,22,0
11,22,0
12,23,0
13,24,0
14,28,0
15,30,0
16,31,0
17,32,0
18,33,0
19,34,0
20,34,0
21,35,0
22,35,0
23,39,0
24,40,0
25,40,0
26,46,0
27,46,0
28,52,0
29,54,0
30,60,0
31,64,0
32,68,0
33,72,0
34,73,0
35,79,0
36,79,0
37,80,0
38,81,0
39,82,0
40,82,0
41,83,0
42,86,0
43,87,0
44,88,0
45,89,0
46,95,0
47,95,0
48,101,0
49,105,0
50,106,0
51,107,0
52,108,0
53,109,0
54,110,0
55,110,1
56,110,1
57,110,1
58,111,1
59,111,1
60,114,1
61,118,1
62,118,2
63,119,2
64,119,2
65,120,2
66,120,2
67,121,2
68,121,2
69,122,2
70,123,2
71,125,2
72,125,2
73,126,2
74,127,2
75,127,2
76,127,2
77,133,2
78,137,2
79,138,2
80,144,2
81,150,2
82,150,2
83,150,3
84,150,3
85,151,3
86,151,3
87,152,3
88,156,3
89,160,3
90,164,3
91,166,3
92,166,4
93,166,4
94,166,4
95,170,4
96,170,4
97,171,4
98,172,4
99,173,4
100,174,4
101,178,4
102,178,5
103,184,5
104,185,5
105,186,5
106,192,5
107,193,5
108,194,5
109,195,5
110,196,5
111,197,5
112,201,5
113,202,5
114,203,5
115,203,6
116,209,6
117,215,6
118,215,7
119,216,7
120,217,7
