ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,3,0
4,3,0
5,3,0
6,3,0
7,3,0
8,7,0
9,9,0
10,9,0
11,10,0
12,10,1
13,10,1
14,14,1
15,19,1
16,19,1
17,23,1
18,24,1
19,25,1
20,26,1
21,26,1
22,27,1
23,28,1
24,28,1
25,29,1
26,29,1
27,30,1
28,31,1
29,33,1
30,37,1
31,37,1
32,37,1
33,37,1
34,41,1
35,41,1
36,42,1
37,43,1
38,44,1
39,45,1
40,46,1
41,47,1
42,48,1
43,49,1
44,49,1
45,55,1
46,59,1
47,63,1
48,64,1
49,65,1
50,66,1
51,67,1
52,68,1
53,69,1
54,70,1
55,71,1
56,71,1
57,72,1
58,73,1
59,79,1
60,81,1
61,82,1
62,86,1
63,86,2
64,87,2
65,87,2
66,88,2
67,88,3
68,88,3
69,89,3
70,90,3
71,90,3
72,91,3
73,91,3
74,92,3
75,92,3
76,93,3
77,93,3
78,94,3
79,94,3
80,94,3
81,98,3
82,99,3
83,105,3
84,106,3
85,106,3
86,107,3
87,107,3
88,108,3
89,112,3
90,114,3
91,115,3
92,115,4
93,115,4
94,115,4
95,119,4
96,119,4
97,123,4
98,123,5
99,123,5
100,124,5
101,124,5
102,125,5
103,125,5
104,125,6
105,126,7
106,127,7
107,129,7
108,130,7
109,132,7
110,133,7
111,137,7
112,141,7
113,142,7
114,142,7
115,146,7
116,150,7
117,150,8
118,150,9
119,152,9
120,152,10
