ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,6,0
4,10,0
5,10,0
6,10,1
7,12,1
8,13,1
9,13,1
10,14,1
11,18,1
12,19,1
13,20,1
14,21,1
15,22,1
16,22,1
17,22,1
18,26,1
19,26,1
20,30,1
21,31,1
22,32,1
23,39,1
24,40,1
25,41,1
26,45,1
27,45,1
28,49,1
29,49,1
30,50,1
31,50,2
32,50,2
33,50,2
34,50,2
35,50,2
36,50,2
37,50,2
38,51,2
39,52,2
40,53,2
41,53,2
42,55,2
43,56,2
44,57,2
45,59,2
46,63,2
47,64,2
48,64,2
49,65,2
50,66,2
51,67,2
52,69,2
53,70,2
54,70,2
55,70,3
56,70,3
57,74,3
58,75,3
59,76,3
60,78,3
61,79,3
62,80,3
63,81,3
64,82,3
65,83,3
66,84,3
67,85,3
68,87,3
69,88,3
70,89,3
71,89,3
72,89,3
73,89,3
74,89,4
75,90,4
76,91,4
77,92,4
78,93,4
79,94,4
80,94,4
81,95,4
82,102,4
83,103,4
84,104,4
85,104,4
86,108,4
87,108,4
88,112,4
89,112,4
90,118,4
91,118,4
92,119,4
93,119,4
94,120,4
95,120,4
96,121,4
97,122,4
98,124,4
99,125,4
100,125,5
101,126,5
102,127,5
103,128,5
104,129,5
105,133,5
106,137,5
107,138,5
108,139,5
109,145,5
110,149,5
111,152,5
112,153,5
113,154,5
114,158,5
115,160,5
116,162,5
117,166,5
118,166,6
119,167,6
120,171,6
