ballCount,runs,wickets
0,0,0
1,1,0
2,1,0
3,1,0
4,1,0
5,4,0
6,4,0
7,4,0
8,5,0
9,10,0
10,10,1
11,10,1
12,12,1
13,13,1
14,14,1
15,18,1
16,19,1
17,19,1
18,20,1
19,20,1
20,20,1
21,20,1
22,27,1
23,27,1
24,28,1
25,28,1
26,29,1
27,30,1
28,30,1
29,31,1
30,35,1
31,39,1
32,40,1
33,40,1
34,41,1
35,41,1
36,41,2
37,42,2
38,43,2
39,44,2
40,44,2
41,45,2
42,47,2
43,47,2
44,49,2
45,50,2
46,51,2
47,51,2
48,51,2
49,51,3
50,51,3
51,52,3
52,52,4
53,52,4
54,52,4
55,52,4
56,53,4
57,53,4
58,53,4
59,53,4
60,54,4
61,54,4
62,55,4
63,56,4
64,57,4
65,58,4
66,60,4
67,61,4
68,62,4
69,63,4
70,63,5
71,63,6
72,63,6
73,64,6
74,64,6
75,64,6
76,66,6
77,66,6
78,66,6
79,66,6
80,66,6
81,66,6
82,66,7
83,66,7
84,68,7
85,68,7
86,69,7
87,73,7
88,74,7
89,74,7
90,75,7
91,75,7
92,76,7
93,76,8
94,76,8
95,77,8
96,79,8
97,83,8
98,83,8
99,83,9
100,83,9
101,83,9
102,83,9
103,83,9
104,83,9
105,83,9
106,84,9
107,85,9
108,89,9
109,90,9
110,90,9
111,90,9
112,91,9
113,92,9
114,92,10
