ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,4,0
5,4,0
6,5,0
7,9,0
8,10,0
9,10,0
10,21,0
11,21,0
12,25,0
13,25,0
14,25,0
15,26,0
16,30,0
17,34,0
18,35,0
19,35,0
20,37,0
21,41,0
22,42,0
23,42,0
24,43,0
25,43,0
26,44,0
27,45,0
28,45,0
29,49,0
30,50,0
31,54,0
32,54,0
33,54,0
34,58,0
35,58,0
36,59,0
37,60,0
38,61,0
39,61,0
40,62,0
41,63,0
42,63,0
43,64,0
44,68,0
45,68,0
46,72,0
47,73,0
48,74,0
49,80,0
50,80,0
51,84,0
52,85,0
53,86,0
54,87,0
55,87,0
56,87,0
57,91,0
58,93,0
59,94,0
60,94,0
61,100,0
62,106,0
63,107,0
64,113,0
65,113,0
66,114,0
67,116,0
68,117,0
69,118,0
70,119,0
71,119,0
72,120,0
73,120,0
74,121,0
75,122,0
76,122,1
77,123,1
78,124,1
79,125,1
80,125,1
81,126,1
82,127,1
83,128,1
84,128,1
85,128,1
86,134,1
87,135,1
88,136,1
89,140,1
90,140,1
91,141,1
92,141,2
93,147,2
94,149,2
95,150,2
96,150,2
97,158,2
98,158,3
99,159,3
100,160,3
101,161,3
102,162,3
103,163,3
104,164,3
105,164,3
106,168,3
107,169,3
108,170,3
109,171,3
110,172,3
111,178,3
112,179,3
113,179,4
114,179,4
115,183,4
116,183,4
117,187,4
118,193,4
119,194,4
120,195,4
