ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,1,0
4,1,1
5,1,1
6,5,1
7,9,1
8,13,1
9,13,1
10,13,1
11,14,1
12,14,1
13,15,1
14,16,1
15,17,1
16,17,1
17,17,2
18,17,2
19,18,2
20,18,2
21,18,2
22,18,2
23,21,2
24,22,2
25,23,2
26,27,2
27,27,3
28,27,3
29,31,3
30,31,4
31,31,4
32,31,5
33,35,5
34,39,5
35,39,5
36,45,5
37,46,5
38,47,5
39,51,5
40,51,5
41,52,5
42,53,5
43,59,5
44,60,5
45,60,5
46,60,5
47,66,5
48,66,5
49,67,5
50,67,5
51,71,5
52,72,5
53,72,5
54,73,5
55,79,5
56,85,5
57,91,5
58,91,5
59,91,5
60,97,5
61,101,5
62,102,5
63,103,5
64,104,5
65,104,5
66,111,5
67,112,5
68,112,6
69,113,6
70,113,6
71,119,6
72,123,6
73,123,6
74,123,6
75,124,6
76,126,6
77,127,6
78,127,6
79,128,6
80,129,6
81,130,6
82,130,6
83,134,6
84,138,6
85,139,6
86,145,6
87,145,6
88,145,6
89,146,6
90,146,7
91,148,7
92,154,7
93,160,7
94,166,7
95,170,7
96,176,7
97,176,7
98,176,8
99,176,8
100,180,8
101,181,8
102,181,8
103,183,8
104,185,8
105,185,8
106,185,8
107,192,8
108,193,8
109,193,8
110,199,8
111,200,9
112,200,9
113,201,9
114,201,9
115,202,10
