ballCount,runs,wickets
0,0,0
1,0,0
2,4,0
3,5,0
4,9,0
5,9,0
6,9,0
7,10,0
8,10,0
9,10,0
10,14,0
11,15,0
12,16,0
13,16,0
14,22,0
15,22,0
16,22,0
17,23,0
18,24,0
19,25,0
20,26,0
21,30,0
22,36,0
23,37,0
24,41,0
25,41,0
26,45,0
27,46,0
28,50,0
29,54,0
30,58,0
31,59,0
32,63,0
33,63,0
34,64,0
35,64,0
36,65,0
37,66,0
38,67,0
39,67,0
40,68,0
41,69,0
42,70,0
43,71,0
44,72,0
45,72,0
46,73,0
47,74,0
48,75,0
49,76,0
50,77,0
51,79,0
52,80,0
53,86,0
54,86,0
55,92,0
56,93,0
57,94,0
58,94,0
59,95,0
60,99,0
61,101,0
62,102,0
63,106,0
64,107,0
65,109,0
66,113,0
67,114,0
68,118,0
69,119,0
70,119,0
71,120,0
72,121,0
73,123,0
74,124,0
75,125,0
76,131,0
77,135,0
78,136,0
79,137,0
80,138,0
81,138,1
82,139,1
83,139,1
84,139,1
85,143,1
86,144,1
87,148,1
88,149,1
89,150,1
90,151,1
91,151,1
92,152,1
93,156,1
94,156,1
95,157,1
96,158,1
97,162,1
98,166,1
99,167,2
100,167,2
101,171,2
102,172,2
103,173,2
104,174,2
105,176,2
106,177,2
107,181,2
108,182,2
109,186,2
110,186,2
111,186,3
112,190,3
