ballCount,runs,wickets
0,0,0
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,2,0
7,2,0
8,3,0
9,3,0
10,4,0
11,5,0
12,5,0
13,9,0
14,13,0
15,19,0
16,23,0
17,23,0
18,23,0
19,27,0
20,27,0
21,28,0
22,34,0
23,40,0
24,42,0
25,42,0
26,48,0
27,49,0
28,51,0
29,51,0
30,55,0
31,56,0
32,56,0
33,56,0
34,57,0
35,57,0
36,57,0
37,57,0
38,58,0
39,59,0
40,65,0
41,66,0
42,67,0
43,67,0
44,67,1
45,67,1
46,67,1
47,68,1
48,68,1
49,68,1
50,69,1
51,69,1
52,71,1
53,71,1
54,71,2
55,71,2
56,71,2
57,72,2
58,73,2
59,74,2
60,74,2
61,80,2
62,81,2
63,81,2
64,82,2
65,84,2
66,85,2
67,86,2
68,90,2
69,90,3
70,91,3
71,92,3
72,92,3
73,93,3
74,93,3
75,94,3
76,95,3
77,95,3
78,96,3
79,96,3
80,97,3
81,98,3
82,100,3
83,101,3
84,102,3
85,102,4
86,102,4
87,102,4
88,104,4
89,104,5
90,104,5
91,104,5
92,106,5
93,112,5
94,118,5
95,119,5
96,120,5
97,120,5
98,121,5
99,121,5
100,122,5
101,123,5
102,124,5
103,125,5
104,125,5
105,129,5
106,129,6
107,130,6
108,130,7
109,132,7
110,132,7
111,134,7
112,134,7
113,134,8
114,135,8
115,135,9
116,136,9
117,137,9
118,137,10
