ballCount,runs,wickets
0,0,0
1,1,0
2,2,0
3,3,0
4,3,1
5,7,1
6,8,1
7,13,1
8,13,1
9,14,1
10,14,1
11,15,1
12,16,1
13,16,1
14,18,1
15,19,1
16,20,1
17,20,1
18,20,1
19,26,1
20,27,1
21,28,1
22,29,1
23,33,1
24,34,1
25,34,1
26,34,1
27,34,1
28,35,1
29,39,1
30,39,1
31,39,1
32,45,1
33,49,1
34,49,1
35,55,1
36,59,1
37,59,1
38,60,1
39,61,1
40,62,1
41,63,1
42,64,1
43,65,1
44,66,1
45,67,1
46,67,1
47,68,1
48,68,1
49,69,1
50,70,1
51,71,1
52,73,1
53,74,1
54,75,1
55,76,1
56,77,1
57,78,1
58,78,1
59,79,1
60,81,1
61,83,1
62,89,1
63,93,1
64,93,1
65,94,1
66,94,1
67,94,1
68,97,1
69,97,1
70,98,1
71,98,1
72,99,1
73,100,1
74,104,1
75,108,1
76,109,1
77,110,1
78,111,1
79,112,1
80,113,1
81,113,2
82,115,2
83,116,2
84,117,3
85,117,3
86,117,3
87,118,3
88,119,4
89,120,4
90,121,4
91,122,4
92,123,4
93,123,4
94,125,4
95,129,4
96,129,4
97,130,4
98,131,4
99,132,4
100,133,4
101,137,4
102,138,4
103,142,4
104,142,4
105,143,4
106,144,4
107,148,4
108,149,4
109,149,5
110,153,5
111,154,5
112,154,5
113,160,5
114,160,5
115,160,6
116,164,6
117,168,6
118,173,6
