ballCount,runs,wickets
0,0,0
1,1,0
2,1,1
3,1,1
4,1,1
5,1,1
6,4,1
7,4,1
8,5,1
9,5,1
10,6,1
11,6,1
12,6,1
13,6,1
14,10,1
15,14,1
16,14,1
17,14,1
18,14,1
19,15,1
20,15,1
21,16,1
22,16,2
23,16,2
24,16,2
25,16,2
26,16,2
27,17,2
28,17,2
29,17,2
30,17,2
31,21,2
32,21,2
33,25,2
34,27,2
35,31,2
36,35,2
37,35,2
38,36,2
39,36,2
40,38,2
41,38,3
42,39,3
43,39,3
44,40,3
45,40,3
46,40,3
47,41,3
48,42,3
49,43,3
50,43,3
51,44,3
52,44,3
53,45,3
54,46,3
55,47,3
56,47,3
57,48,3
58,49,3
59,50,3
60,51,3
61,51,4
62,51,4
63,51,4
64,51,4
65,52,4
66,53,4
67,54,4
68,54,4
69,55,4
70,56,4
71,57,4
72,57,4
73,58,4
74,64,4
75,64,4
76,65,4
77,66,4
78,67,4
79,68,4
80,69,4
81,69,4
82,69,4
83,70,4
84,70,4
85,70,4
86,70,5
87,72,5
88,73,5
89,73,5
90,79,5
91,79,5
92,79,5
93,79,5
94,79,5
95,79,5
96,80,5
97,80,6
98,81,6
99,82,6
100,82,6
101,88,6
102,94,6
103,95,6
104,95,7
105,96,7
106,97,7
107,98,7
108,99,7
109,103,7
110,103,8
111,104,8
112,104,8
113,105,8
114,106,8
115,107,8
116,108,8
117,109,8
118,110,8
119,111,8
120,115,8
